DOF Gross Floor Area,Largest Property Use Type - Gross Floor Area (ft²),score,Site EUI (kBtu/ft²),Weather Normalized Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Weather Normalized Source EUI (kBtu/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Electricity Use - Grid Purchase (kBtu),Weather Normalized Site Electricity (kWh),Total GHG Emissions (Metric Tons CO2e),Direct GHG Emissions (Metric Tons CO2e),Indirect GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft²),Source EUI (kBtu/ft²),Latitude,Longitude,Community Board,Council District,Census Tract
69148.0,69148.0,81.0,56.8,56.5,4.8,0.4,93.3,2779900.0,27799.0,1147799.2,329716.3,254.2,147.7,106.5,69148.0,,,94.3,40.789237,-73.978719,7.0,6.0,171.0
,249600.0,32.0,98.4,105.8,5.5,0.0,147.4,1022440.0,10333.1,4924195.0,1385187.3,1891.7,1434.8,457.0,249600.0,,,141.5,,,,,
124778.0,124800.0,100.0,23.5,22.7,5.5,0.0,63.0,486290.0,4894.2,2445244.1,685623.9,252.7,25.8,226.9,124800.0,,,65.6,40.824151,-73.875786,9.0,18.0,5001.0
117922.0,124800.0,99.0,24.2,23.5,5.6,0.0,64.7,536150.0,5439.3,2478951.0,700209.9,258.5,28.5,230.0,124800.0,,,66.9,40.824282,-73.874792,9.0,18.0,48.0
119600.0,110400.0,88.0,66.5,71.6,3.5,0.6,100.4,5952864.1,65795.0,1388097.1,389563.5,445.0,316.2,128.8,110400.0,2994.9,27.13,96.1,40.889637,-73.911686,8.0,11.0,30701.0
119600.0,55200.0,84.0,70.8,76.1,3.5,0.6,104.6,3229125.0,35488.0,680881.6,191275.5,234.7,171.5,63.2,55200.0,,,100.2,40.889637,-73.911686,8.0,11.0,30701.0
119600.0,55200.0,91.0,62.2,67.4,3.6,0.6,96.4,2723739.1,30427.2,707215.5,198288.4,210.3,144.7,65.6,55200.0,,,92.0,40.889637,-73.911686,8.0,11.0,30701.0
,1542240.0,94.0,55.8,55.3,4.6,0.1,90.0,14921200.9,149212.0,25220699.7,7159442.9,6545.0,4204.6,2340.5,1542240.0,,,91.6,,,,,
846700.0,660960.0,100.0,15.0,15.0,1.9,0.1,29.2,5644399.6,56444.0,4253120.2,1246518.1,694.5,299.8,394.7,660960.0,183250.3,277.25,29.2,40.791593,-73.941744,11.0,8.0,170.0
,881280.0,96.0,34.3,33.3,6.7,0.1,82.6,9276801.3,92768.0,20967579.5,5884436.8,2438.5,492.7,1945.8,881280.0,,,85.8,,,,,
287000.0,20000.0,14.0,89.4,94.1,14.7,0.4,203.6,785100.0,8780.8,1003400.9,294080.0,134.8,41.7,93.1,20000.0,18.3,0.92,198.8,40.692179,-73.96306,2.0,35.0,193.0
287000.0,266000.0,59.0,86.2,93.6,5.2,0.8,135.1,18253599.2,202045.7,4685358.4,1373199.8,1404.3,969.5,434.8,266000.0,12679.5,47.67,127.4,40.692179,-73.96306,2.0,35.0,193.0
,28000.0,39.0,85.8,85.8,10.6,0.5,165.6,1389788.0,13897.9,1012094.7,296628.0,167.7,73.8,93.9,28000.0,254.3,9.08,165.6,,,,,
,44000.0,25.0,85.8,85.8,10.6,0.5,165.6,2183924.8,21839.2,1590469.6,466139.9,263.6,116.0,147.6,44000.0,85.3,1.94,165.6,,,,,
,26000.0,24.0,85.8,85.8,10.6,0.5,165.6,1290497.9,12905.0,939828.6,275448.0,155.8,68.5,87.2,26000.0,51.6,1.99,165.6,,,,,
291041.0,10000.0,11.0,85.8,85.8,10.6,0.5,165.6,496361.0,4963.6,361453.6,105936.0,59.9,26.4,33.5,10000.0,18.0,1.8,165.6,40.690247,-73.96433,2.0,35.0,193.0
291041.0,40000.0,6.0,85.8,85.8,10.6,0.5,165.6,1985442.0,19854.4,1445855.4,423755.9,239.6,105.5,134.2,40000.0,1122.1,28.05,165.6,40.690247,-73.96433,2.0,35.0,193.0
291041.0,43000.0,21.0,85.8,85.8,10.6,0.5,165.6,2134330.4,21343.3,1554316.1,455543.9,257.6,113.4,144.2,43000.0,125.3,2.91,165.6,40.690247,-73.96433,2.0,35.0,193.0
291041.0,17000.0,80.0,85.8,85.8,10.6,0.5,165.6,843832.9,8438.3,614487.5,180096.0,101.8,44.8,57.0,17000.0,37.4,2.2,165.6,40.690247,-73.96433,2.0,35.0,193.0
291041.0,14000.0,16.0,85.8,85.8,10.6,0.5,165.6,694947.0,6949.5,506067.8,148320.0,83.9,36.9,47.0,14000.0,29.2,2.08,165.6,40.690247,-73.96433,2.0,35.0,193.0
291041.0,47000.0,68.0,137.4,137.4,10.6,1.0,219.8,4758712.5,47587.1,1698889.4,497915.9,410.4,252.8,157.7,47000.0,486.2,10.35,219.8,40.690247,-73.96433,2.0,35.0,193.0
291041.0,59000.0,55.0,98.8,96.7,9.4,0.6,168.8,3807467.3,38074.7,2024271.5,556178.5,390.1,202.2,187.9,59000.0,2049.7,34.74,175.5,40.690247,-73.96433,2.0,35.0,193.0
291041.0,8000.0,43.0,85.8,85.8,10.6,0.5,165.6,397068.0,3970.7,289187.5,84756.0,47.9,21.1,26.8,8000.0,20.8,2.59,165.6,40.690247,-73.96433,2.0,35.0,193.0
62000.0,72000.0,33.0,74.3,74.3,7.4,0.5,130.7,3535327.1,35353.3,1814638.1,531839.9,356.2,187.8,168.4,72000.0,134.6,1.87,130.7,40.68831,-73.966852,2.0,35.0,197.0
62000.0,31000.0,30.0,85.8,85.8,10.6,0.5,165.6,1538677.9,15386.8,1120555.5,328416.0,185.7,81.7,104.0,31000.0,95.4,3.08,165.6,40.68831,-73.966852,2.0,35.0,197.0
158540.0,109000.0,1.0,119.3,124.2,18.2,0.6,259.9,6168867.2,67863.3,6834919.0,1979562.6,961.9,327.7,634.3,109000.0,1757.9,16.13,256.3,40.690205,-73.962268,2.0,35.0,193.0
158540.0,16296.0,73.0,75.7,75.7,4.4,0.6,110.8,988936.0,9889.4,244435.7,71640.0,75.2,52.5,22.7,16296.0,29.0,1.78,110.8,40.690205,-73.962268,2.0,35.0,193.0
158540.0,16296.0,100.0,16.7,16.9,3.1,0.1,40.0,98200.0,1016.9,173329.6,50800.0,21.3,5.2,16.1,16296.0,23.9,1.47,39.7,40.690205,-73.962268,2.0,35.0,193.0
158540.0,22407.0,93.0,58.5,58.5,1.1,0.5,69.4,1226410.9,12264.1,85470.6,25050.0,73.1,65.1,7.9,22407.0,29.9,1.34,69.4,40.690205,-73.962268,2.0,35.0,193.0
545163.0,545163.0,14.0,127.9,127.9,5.3,1.1,172.1,59909295.9,599093.0,9839866.9,2883899.7,4095.2,3182.1,913.1,545163.0,38482.8,70.59,172.1,40.586551,-73.803505,14.0,32.0,94203.0
545213.0,545213.0,42.0,81.3,81.3,7.7,0.6,140.3,30014780.2,300147.8,14329376.4,4199699.5,2924.0,1594.2,1329.8,545213.0,,,140.3,40.587442,-73.804154,14.0,32.0,94203.0
,843963.0,68.0,69.9,72.9,6.0,0.0,117.4,1643369.9,16433.7,17756043.7,5070279.7,4675.8,3028.1,1647.8,843963.0,,,115.5,,,,,
370814.0,393990.0,100.0,24.6,24.3,6.5,0.0,72.1,821700.0,8217.0,8867483.4,2570799.8,866.5,43.6,822.9,393990.0,23601.0,59.9,72.9,40.815052,-73.935936,11.0,9.0,210.0
449973.0,449973.0,98.0,21.6,20.9,5.6,0.0,61.9,821669.9,8216.7,8888560.3,2519793.7,868.5,43.6,824.9,449973.0,21970.3,48.83,63.9,40.815502,-73.935614,11.0,9.0,210.0
,2274380.0,41.0,102.9,108.8,5.1,0.9,150.3,192748786.0,2081328.9,41249611.5,11506333.3,14065.8,10237.8,3828.0,2274380.0,,,145.9,,,,,
756400.0,766080.0,100.0,24.4,23.9,5.8,0.0,66.4,3140589.8,31405.9,15576311.5,4440180.9,1612.3,166.8,1445.5,766080.0,,,68.1,40.820534,-73.936144,10.0,9.0,236.0
1487977.0,1508300.0,100.0,20.4,19.4,4.7,0.0,53.8,5042100.1,50421.0,25673300.1,7084439.6,2650.3,267.8,2382.5,1508300.0,,,57.0,40.823024,-73.938049,10.0,9.0,236.0
273771.0,273771.0,79.0,55.9,55.9,5.2,0.0,94.3,57154.4,571.5,4863727.0,1425476.7,1224.3,773.0,451.4,273771.0,32561.1,118.94,94.3,,,,,
108864.0,114300.0,97.0,36.0,35.6,4.7,0.2,71.1,2224099.9,22241.0,1888487.4,540973.0,293.4,118.1,175.3,114300.0,2522.6,22.07,72.3,40.557052,-74.138757,3.0,51.0,14606.0
,135507.0,35.0,67.0,71.5,5.6,0.5,115.0,6490099.9,71065.0,2587421.9,758329.9,584.8,344.7,240.1,135507.0,1748.3,12.9,110.2,,,,,
127029.0,41366.0,90.0,50.8,54.2,4.0,0.4,85.2,1541600.0,16812.6,560571.1,164294.0,133.9,81.9,52.0,41366.0,,,81.7,40.684141,-73.96866,2.0,35.0,199.0
,2713200.0,28.0,105.8,110.3,5.4,0.9,154.1,234090388.2,2494504.8,52912871.0,14589159.6,17344.0,12433.7,4910.3,2713200.0,,,151.8,,,,,
894000.0,387600.0,100.0,20.3,19.1,5.6,,59.9,,,7856114.1,2166956.5,729.0,0.0,729.0,387600.0,,,63.6,40.706762,-73.949111,1.0,34.0,511.0
894000.0,387600.0,100.0,19.0,17.9,5.2,,56.2,,,7355999.1,2032705.2,682.6,0.0,682.6,387600.0,,,59.6,40.706762,-73.949111,1.0,34.0,511.0
447000.0,387600.0,100.0,18.1,17.0,5.0,,53.5,,,7031176.6,1934931.0,652.5,0.0,652.5,387600.0,29024.4,74.88,57.0,40.705676,-73.945513,1.0,34.0,505.0
751412.0,387600.0,100.0,19.4,18.3,5.4,,57.4,,,7505763.3,2077475.0,696.5,0.0,696.5,387600.0,56667.2,146.2,60.8,40.705512,-73.947161,1.0,34.0,491.0
751412.0,387600.0,100.0,19.9,18.7,5.5,,58.7,,,7705251.5,2124205.4,715.0,0.0,715.0,387600.0,,,62.4,40.705512,-73.947161,1.0,34.0,491.0
758750.0,387600.0,100.0,19.7,18.6,5.5,,58.4,,,7633235.3,2114562.0,708.4,0.0,708.4,387600.0,,,61.8,40.704233,-73.946055,1.0,34.0,491.0
758750.0,387600.0,100.0,20.2,18.9,5.5,,59.4,,,7825331.0,2147857.6,726.2,0.0,726.2,387600.0,57488.0,148.32,63.4,40.704233,-73.946055,1.0,34.0,491.0
,545454.0,12.0,132.1,139.8,4.7,1.2,180.2,63075900.4,675694.5,8958310.4,2552702.1,4181.6,3350.3,831.3,545454.0,,,173.0,,,,,
58570.0,58560.0,99.0,65.3,69.7,2.0,0.6,87.2,3422189.0,36860.6,403933.2,115442.0,219.3,181.8,37.5,58560.0,,,83.0,40.58615,-73.970902,13.0,47.0,37402.0
58570.0,58560.0,100.0,59.3,63.2,1.3,0.6,75.3,3223861.0,34500.6,250213.2,73333.3,194.5,171.2,23.2,58560.0,,,71.2,40.586369,-73.968962,13.0,47.0,37401.0
194880.0,194870.0,86.0,79.5,83.8,3.8,0.7,114.8,12888346.1,138254.4,2595886.8,733951.4,925.5,684.6,240.9,194870.0,,,111.3,40.585708,-73.971212,13.0,47.0,37402.0
97440.0,97430.0,93.0,76.1,81.0,2.4,0.7,102.0,6610423.2,71072.3,807866.5,230884.1,426.1,351.1,75.0,97430.0,,,97.3,40.585596,-73.971169,13.0,47.0,37402.0
97440.0,97430.0,95.0,72.7,77.1,2.4,0.7,97.9,6274253.5,67266.4,807866.5,230884.1,408.2,333.3,75.0,97430.0,,,93.7,40.584781,-73.971018,13.0,47.0,37402.0
,194870.0,79.0,84.3,88.6,4.2,0.7,122.6,13579647.6,144982.5,2841478.1,808957.3,985.0,721.3,263.7,194870.0,,,119.0,,,,,
97440.0,48710.0,96.0,74.9,79.8,1.5,0.7,94.5,3400178.7,36349.8,250213.2,73333.3,203.8,180.6,23.2,48710.0,,,89.4,40.584138,-73.968833,13.0,47.0,37401.0
97440.0,48710.0,97.0,72.4,77.5,1.5,0.7,92.2,3278158.0,35270.7,250213.2,73333.3,197.3,174.1,23.2,48710.0,,,86.8,40.584138,-73.968833,13.0,47.0,37401.0
169632.0,56534.0,98.0,66.0,70.2,1.3,0.7,82.9,3482725.5,37169.5,250213.2,73333.3,208.2,185.0,23.2,56534.0,,,78.6,40.585642,-73.968728,13.0,47.0,37401.0
169632.0,56534.0,99.0,61.1,65.0,1.3,0.6,77.5,3202654.8,34242.9,250213.2,73333.3,193.3,170.1,23.2,56534.0,,,73.4,40.585642,-73.968728,13.0,47.0,37401.0
169632.0,56534.0,96.0,70.1,74.8,1.3,0.7,87.8,3713462.9,39803.0,250213.2,73333.3,220.5,197.2,23.2,56534.0,,,82.9,40.585642,-73.968728,13.0,47.0,37401.0
,666411.0,37.0,76.7,80.3,9.8,0.5,154.2,30163512.5,332973.3,24403902.9,6972958.5,3866.8,1602.1,2264.7,711091.0,33040.4,46.46,152.3,,,,,
352866.0,176434.0,95.0,37.0,35.4,7.5,0.1,90.5,1786352.9,17466.8,4734263.2,1318688.4,534.2,94.9,439.3,176434.0,,,94.9,40.823093,-73.862394,9.0,18.0,42.0
352866.0,176434.0,97.0,34.8,33.8,7.2,0.1,87.0,1653807.1,16141.3,4486181.8,1274960.1,504.2,87.8,416.3,176434.0,,,89.7,40.823093,-73.862394,9.0,18.0,42.0
228404.0,94656.0,51.0,86.4,90.5,5.9,0.7,137.3,6152710.2,66548.3,2029867.0,561147.4,515.2,326.8,188.4,94656.0,,,135.6,40.840769,-73.881697,6.0,17.0,361.0
228404.0,37964.0,35.0,109.0,115.3,7.0,0.9,171.1,3175487.2,34720.1,962443.3,265865.5,258.0,168.7,89.3,37964.0,,,167.4,40.840769,-73.881697,6.0,17.0,361.0
228404.0,112796.0,31.0,133.2,138.7,3.9,1.3,173.5,13457997.3,141370.3,1562081.8,441394.0,859.8,714.8,145.0,112796.0,,,168.8,40.840769,-73.881697,6.0,17.0,361.0
90900.0,100569.0,35.0,136.4,141.0,2.7,1.3,167.2,12628467.3,132636.3,1092761.2,269794.6,772.2,670.8,101.4,100569.0,,,166.0,40.842123,-73.880028,6.0,15.0,361.0
213584.0,119786.0,32.0,131.2,136.4,3.9,1.2,171.4,14005422.8,147230.3,1705249.4,473104.6,902.1,743.9,158.2,119786.0,,,167.5,40.841714,-73.880538,6.0,15.0,361.0
213584.0,104659.0,43.0,89.9,94.8,6.3,0.7,144.5,7032829.3,76738.7,2373762.5,659455.7,593.8,373.5,220.3,104659.0,,,141.8,40.841714,-73.880538,6.0,15.0,361.0
,3374944.0,4.0,185.2,184.2,,1.8,193.4,624938667.5,6217765.0,,,33193.5,33193.5,0.0,3374944.0,,,194.4,,,,,
263883.0,279855.0,100.0,53.3,,,,,,,,,940.3,940.3,0.0,279855.0,,,55.0,,,,,
263883.0,107483.0,93.0,25.9,25.5,6.7,0.0,74.6,276696.9,2844.6,2508891.9,720081.5,247.5,14.7,232.8,107483.0,5164.6,48.05,76.0,,,,,
263883.0,86069.0,100.0,17.2,17.0,4.3,0.0,48.7,183537.5,1868.6,1299973.4,373103.8,130.4,9.7,120.6,86069.0,3584.7,41.65,49.7,,,,,
263883.0,86303.0,100.0,21.2,20.8,5.3,0.0,59.3,243909.4,2477.7,1581933.0,453181.4,159.8,13.0,146.8,86303.0,2823.9,32.72,60.5,,,,,
60610.0,60852.0,75.0,83.5,88.2,13.0,,192.0,,,2696716.9,790362.4,408.4,0.0,408.4,60852.0,2352.7,38.66,186.2,40.717231,-74.006565,1.0,1.0,33.0
,49000.0,64.0,92.7,97.5,12.6,,200.7,,,2159744.9,618073.9,358.5,0.0,358.5,49000.0,396.9,8.1,196.9,,,,,
78397.0,78397.0,100.0,16.4,16.0,3.8,0.0,44.0,223389.7,2292.0,1062950.2,299684.5,110.5,11.9,98.6,78397.0,,,45.6,40.811633,-73.962571,9.0,7.0,205.0
961433.0,430679.0,100.0,48.0,47.4,13.9,,148.9,,,20678456.8,5986487.4,1919.0,0.0,1919.0,430679.0,,,150.8,40.769397,-73.985198,4.0,3.0,145.0
115838.0,309327.0,100.0,23.1,23.1,6.8,,72.4,,,7136070.8,2091462.5,662.2,0.0,662.2,309327.0,,,72.4,40.73279,-73.983568,6.0,2.0,48.0
98260.0,308328.0,100.0,188.5,203.9,6.0,1.8,257.0,51627839.6,565351.3,6505367.6,1856504.4,3345.9,2742.2,603.7,308328.0,,,242.1,40.733174,-73.981096,6.0,2.0,48.0
101800.0,40320.0,64.0,102.0,105.2,5.0,0.6,144.8,2262759.1,22627.6,703622.8,201380.9,270.5,205.2,65.3,40320.0,3192.5,79.18,142.4,40.730833,-73.985492,3.0,2.0,40.0
101800.0,33120.0,85.0,65.6,65.1,4.4,0.4,99.6,1363065.9,13630.7,515048.8,146516.4,142.0,94.2,47.8,33120.0,,,101.0,40.730833,-73.985492,3.0,2.0,40.0
,73440.0,74.0,85.6,87.7,4.7,0.5,125.0,3625825.0,36258.2,1218671.6,347914.2,412.5,299.4,113.1,73440.0,3192.5,43.47,123.7,,,,,
,240118.0,9.0,131.2,135.1,9.7,1.0,211.3,23220399.7,244429.2,8287707.0,2341135.4,2002.4,1233.3,769.1,240118.0,,,209.9,,,,,
153588.0,178170.0,8.0,131.7,135.5,10.0,1.0,213.5,17147999.8,180566.5,6309248.5,1781607.7,1496.3,910.8,585.5,178170.0,2405420.0,13500.7,212.2,40.667442,-73.897533,5.0,42.0,1156.0
,59390.0,8.0,135.6,140.9,9.8,1.1,217.6,6072399.9,63920.0,1978458.4,579852.9,506.1,322.5,183.6,59390.0,,,212.0,,,,,
104463.0,104463.0,92.0,74.2,74.2,0.3,0.7,80.4,7627833.8,76278.3,122857.5,36007.5,416.6,405.2,11.4,104463.0,,,80.4,,,,,
104463.0,104463.0,100.0,22.6,22.6,0.1,0.2,24.4,2325893.0,23258.9,35199.5,10316.4,126.8,123.5,3.3,104463.0,,,24.4,,,,,
104463.0,104463.0,100.0,24.3,26.1,0.1,0.3,28.1,2502499.9,26919.1,33670.8,9868.3,136.0,132.9,3.1,104463.0,,,26.2,,,,,
104463.0,104463.0,100.0,27.3,29.5,0.2,0.3,32.0,2799440.9,30260.2,53987.2,15822.7,153.7,148.7,5.0,104463.0,,,29.8,,,,,
2542563.0,2325044.0,84.0,104.8,105.9,14.5,0.2,220.4,48999279.2,441125.2,116307222.2,35191594.5,19319.9,2602.6,16717.4,2428325.0,49920.3,20.56,215.8,40.702444,-74.012742,1.0,1.0,9.0
1016406.0,1090700.0,84.0,69.1,70.6,16.1,,191.1,,,60067921.6,17604898.7,6614.7,0.0,6614.7,1096193.0,,,189.3,40.702486,-74.011357,1.0,1.0,9.0
1354691.0,1390556.0,77.0,124.3,123.4,13.1,,224.5,,,62199391.9,18229596.8,,0.0,,1390556.0,30656.2,22.05,225.0,40.702112,-74.011249,1.0,1.0,9.0
169061.0,132653.0,1.0,124.0,128.5,13.0,0.1,225.0,2156896.9,22189.7,7660120.0,2203943.6,1652.4,941.5,710.9,169055.0,,,222.2,40.703037,-74.012969,1.0,1.0,9.0
845018.0,847751.0,88.0,67.3,69.5,14.2,,177.2,,,41724669.2,12084492.1,4911.4,0.0,4911.4,852840.0,11992.8,14.06,175.7,40.703034,-74.012991,1.0,1.0,9.0
544015.0,575860.0,77.0,76.0,78.2,16.8,,205.2,,,33190336.7,9681158.0,3781.9,0.0,3781.9,575860.0,,,203.1,40.702798,-74.014246,1.0,1.0,9.0
896956.0,859807.0,62.0,108.6,107.4,14.9,,227.8,,,43986845.5,12828684.5,7358.5,0.0,7358.5,859807.0,10430.1,12.13,229.7,40.703534,-74.014387,1.0,1.0,9.0
365792.0,405310.0,38.0,101.1,102.7,25.8,,294.1,,,35675166.6,10455792.0,3662.4,0.0,3662.4,405310.0,,,292.1,40.703312,-74.013038,1.0,1.0,9.0
336025.0,336025.0,86.0,60.1,61.8,12.5,,156.8,,,14306197.6,4192906.2,1717.7,0.0,1717.7,336025.0,4121.4,12.27,154.7,40.703954,-74.011592,1.0,1.0,9.0
321994.0,322760.0,74.0,98.3,98.2,13.5,,207.6,,,15287807.2,4464153.0,2558.3,0.0,2558.3,329991.0,4625.9,14.02,208.0,40.703973,-74.013164,1.0,1.0,9.0
361710.0,423403.0,91.0,54.6,57.4,9.6,,132.3,,,13822408.3,4051115.7,1899.8,0.0,1899.8,423403.0,7260.5,17.15,128.9,40.704322,-74.011581,1.0,1.0,9.0
180646.0,220000.0,76.0,56.4,56.1,11.7,0.0,141.3,2615.2,26.2,8807621.2,2563757.9,1083.8,266.4,817.3,220000.0,2483.5,11.29,142.2,40.704785,-74.014099,1.0,1.0,13.0
434220.0,423348.0,76.0,93.9,97.1,18.0,0.0,235.4,411030.3,4110.3,26238734.5,7606163.2,3325.6,21.8,3303.7,423348.0,,,232.8,40.705238,-74.013828,1.0,1.0,13.0
809401.0,767690.0,92.0,64.3,65.9,9.7,,143.6,,,29506156.8,8647758.8,4569.7,0.0,4569.7,887690.0,19907.9,22.43,141.8,40.705752,-74.013374,1.0,1.0,13.0
1402831.0,741337.0,90.0,43.4,43.4,10.7,0.0,121.5,5162808.9,51628.1,49013997.8,14365179.3,5147.0,598.5,4548.5,1346974.0,18551.7,13.77,121.5,40.704884,-74.015927,1.0,1.0,13.0
259076.0,207463.0,31.0,78.8,81.1,11.0,0.0,170.0,190709.4,1907.1,8594487.0,2496671.1,1415.2,10.1,1405.1,227463.0,,,167.9,40.706358,-74.016151,1.0,1.0,13.0
1501878.0,1445610.0,79.0,110.0,110.6,14.7,0.0,223.2,455351.5,4553.5,74611739.9,21867447.5,13616.4,24.2,13592.2,1485610.0,13880.6,9.34,222.2,40.711425,-74.015442,1.0,1.0,31704.0
2267925.0,2376683.0,71.0,120.5,120.6,17.3,0.0,252.1,288797.0,2918.4,151797316.0,44489243.1,23331.4,15.3,23316.0,2577575.0,47595.3,18.47,251.6,40.711537,-74.015673,1.0,1.0,31703.0
2233692.0,2161196.0,78.0,99.0,,14.2,0.0,,302506.3,3025.1,113114454.9,33151946.4,17398.4,46.8,17351.6,2341561.0,27966.5,11.94,206.4,40.714447,-74.015493,1.0,1.0,31703.0
2084079.0,1979102.0,68.0,81.9,82.7,19.2,,226.1,,,134559027.5,38781370.1,14560.1,0.0,14560.1,2025102.0,42664.1,21.07,227.2,40.714529,-74.015677,1.0,1.0,31703.0
278142.0,297000.0,15.0,103.2,101.5,8.2,0.7,164.9,22570814.9,220657.5,8379209.8,2455805.6,1976.4,1198.8,777.6,300000.0,12702.1,42.34,166.7,40.71622,-74.015075,1.0,1.0,31703.0
484000.0,438579.0,20.0,94.6,,7.6,0.7,,29261399.6,313142.7,11786923.7,3323990.5,2692.0,1598.2,1093.8,440079.0,18158.2,41.26,155.3,40.717774,-74.014206,1.0,1.0,31703.0
239185.0,190354.0,3.0,104.5,107.1,16.2,0.5,227.7,9993199.8,107351.6,11615652.5,3342436.0,1608.7,530.8,1077.9,206801.0,11591.4,56.05,227.1,40.717384,-74.014166,1.0,1.0,31703.0
237270.0,196798.0,9.0,98.7,101.5,12.6,0.6,196.7,12314453.2,131535.9,9911341.6,2846359.5,1573.8,654.1,919.8,225262.0,13055.0,57.95,195.6,40.708114,-74.01763,1.0,1.0,31704.0
189273.0,132184.0,17.0,108.6,113.3,11.4,0.7,200.1,10294593.6,111458.7,5951756.3,1702130.2,1099.1,546.8,552.3,149637.0,,,197.1,40.708037,-74.017656,1.0,1.0,31704.0
562340.0,509831.0,54.0,53.4,53.4,13.9,0.1,154.9,3073100.0,30731.0,24177260.2,7071215.3,2406.9,163.2,2243.6,509831.0,34352.8,67.38,155.2,40.705551,-74.0171,1.0,1.0,31704.0
434680.0,456414.0,8.0,77.5,79.9,8.9,0.5,147.3,21189335.2,225830.0,14182193.5,4062748.1,2441.6,1125.5,1316.1,456414.0,,,146.3,40.706171,-74.016862,1.0,1.0,31704.0
287819.0,251430.0,42.0,78.2,77.7,8.5,0.5,142.2,12250256.2,122502.6,7421578.1,2136461.1,1339.4,650.7,688.7,251430.0,9540.7,37.95,143.8,40.70927,-74.016487,1.0,1.0,31704.0
508458.0,408516.0,25.0,119.9,121.5,6.6,1.0,174.8,44547961.1,452532.3,10345990.6,3032236.0,3326.3,2366.2,960.1,457771.0,,,173.1,40.707047,-74.017439,1.0,1.0,31704.0
262021.0,205992.0,22.0,83.9,83.0,9.8,0.5,157.4,10531194.1,105311.9,7332116.9,2095695.3,1239.8,559.4,680.4,212908.0,,,160.1,40.709448,-74.017252,1.0,1.0,31704.0
273018.0,279898.0,13.0,74.4,77.3,10.8,0.4,158.5,10245679.1,113021.6,10565289.0,3031972.4,1524.7,544.2,980.5,279898.0,,,157.0,40.716525,-74.014815,1.0,1.0,31703.0
425407.0,446186.0,3.0,70.0,72.0,13.7,0.3,173.5,9819766.7,112391.2,21410734.4,6125327.4,2508.5,521.6,1986.9,446186.0,,,173.8,40.71619,-74.015071,1.0,1.0,31703.0
335784.0,332500.0,80.0,57.1,59.5,6.1,0.4,106.1,11764166.7,128640.6,7228604.6,2031891.8,1295.7,624.9,670.8,332500.0,,,105.4,40.717524,-74.015469,1.0,1.0,31703.0
366993.0,315941.0,26.0,101.5,106.5,10.8,0.7,188.7,23706399.1,255289.4,13465280.5,3946447.5,2508.7,1259.2,1249.6,366124.0,13220.9,36.11,183.5,40.707997,-74.013713,1.0,1.0,13.0
316150.0,296550.0,87.0,71.7,75.4,10.4,,159.5,,,10840637.1,3132591.3,1718.3,0.0,1718.3,300954.0,,,156.0,40.70601,-74.01315,1.0,1.0,13.0
447452.0,447442.0,70.0,84.5,86.7,15.2,0.0,205.0,325076.0,3250.8,23573067.3,6821471.9,3128.4,17.3,3111.1,447442.0,,,203.6,40.706251,-74.012952,1.0,1.0,13.0
368315.0,368305.0,65.0,81.8,83.9,17.9,0.0,219.3,697052.0,6970.5,22553838.6,6610151.2,2586.5,37.0,2549.4,368305.0,,,216.7,40.706397,-74.012829,1.0,1.0,13.0
309381.0,361878.0,80.0,72.3,74.0,16.4,0.0,197.3,400466.0,4004.7,20357251.2,5961027.1,2275.5,21.3,2254.3,363378.0,8859.9,24.38,195.3,40.706638,-74.012631,1.0,1.0,13.0
650740.0,786975.0,93.0,49.2,50.2,11.6,,136.9,,,31449269.5,9117139.9,3400.8,0.0,3400.8,786975.0,10531.8,13.38,136.6,40.706995,-74.012335,1.0,1.0,13.0
335184.0,335184.0,58.0,76.9,76.6,21.3,,232.9,,,24474741.1,7141970.7,2357.2,0.0,2357.2,335184.0,,,233.9,40.707113,-74.012234,1.0,1.0,13.0
231840.0,230740.0,86.0,59.8,61.9,12.1,0.0,150.8,700352.9,7511.9,9776319.5,2799108.8,1190.2,283.0,907.2,230740.0,3938.0,17.07,150.7,40.724916,-73.997193,2.0,1.0,43.0
303086.0,310188.0,54.0,55.9,,8.3,0.1,,3496687.5,34966.9,9154155.6,2624383.2,1411.2,561.7,849.5,317135.0,9559.0,30.14,118.3,40.707234,-74.012137,1.0,1.0,13.0
143000.0,142990.0,58.0,98.5,97.9,17.1,0.1,224.0,1781720.0,17817.2,8458685.8,2451718.2,1169.7,384.7,785.0,142990.0,,,226.0,40.706045,-74.013096,1.0,1.0,9.0
389927.0,389917.0,59.0,92.3,91.6,18.9,,229.6,,,25376057.1,7355154.5,3143.4,788.5,2354.9,389917.0,7399.6,18.98,231.9,40.70627,-74.012909,1.0,1.0,9.0
300676.0,343345.0,88.0,51.6,54.5,9.6,,129.1,,,11386611.9,3299897.2,1476.3,0.0,1476.3,343345.0,,,126.3,40.706449,-74.012761,1.0,1.0,9.0
